Country,date_data,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious_Critical,Cases_per_1M,Deaths_per_1M,TotalTests,Tests_per_1M,date_download,Continent,Population,ISO3
Nepal,2020-05-27,886,114,4,NA,183,699,NA,30,0.1,158564,5452,2020_05_28_11_00_03_GMT,Asia,29084694,NPL
Paraguay,2020-05-27,884,7,11,NA,392,481,NA,124,2,26760,3756,2020_05_28_11_00_03_GMT,South America,7124097,PRY
Burkina Faso,2020-05-27,845,13,53,1,672,120,NA,41,3,NA,NA,2020_05_28_11_00_03_GMT,Africa,20843247,BFA
Uruguay,2020-05-27,803,14,22,NA,650,131,5,231,6,40229,11585,2020_05_28_11_00_03_GMT,South America,3472627,URY
Sierra Leone,2020-05-27,782,28,45,1,297,440,NA,98,6,NA,NA,2020_05_28_11_00_03_GMT,Africa,7960641,SLE
Andorra,2020-05-27,763,NA,51,NA,676,36,3,9877,660,3750,48541,2020_05_28_11_00_03_GMT,Europe,77254,AND
Nicaragua,2020-05-27,759,NA,35,NA,370,354,NA,115,5,NA,NA,2020_05_28_11_00_03_GMT,North America,6616977,NIC
Georgia,2020-05-27,735,3,12,NA,557,166,6,184,3,50208,12584,2020_05_28_11_00_03_GMT,Asia,3989847,GEO
Ethiopia,2020-05-27,731,30,6,NA,181,544,1,6,0.05,91616,799,2020_05_28_11_00_03_GMT,Africa,114669653,ETH
Jordan,2020-05-27,720,2,9,NA,486,225,5,71,0.9,167892,16470,2020_05_28_11_00_03_GMT,Asia,10193504,JOR
Chad,2020-05-27,715,15,64,2,359,292,NA,44,4,NA,NA,2020_05_28_11_00_03_GMT,Africa,16376161,TCD
CAR,2020-05-27,702,31,1,NA,23,678,NA,146,0.2,11570,2400,2020_05_28_11_00_03_GMT,Africa,4821444,CAF
San Marino,2020-05-27,667,1,42,NA,294,331,NA,19661,1238,4079,120236,2020_05_28_11_00_03_GMT,Europe,33925,SMR
Malta,2020-05-27,612,1,7,1,491,114,1,1386,16,64334,145738,2020_05_28_11_00_03_GMT,Europe,441436,MLT
Madagascar,2020-05-27,612,26,2,NA,151,459,10,22,0.07,9681,351,2020_05_28_11_00_03_GMT,Africa,27617161,MDG
Congo,2020-05-27,571,84,19,3,161,391,NA,104,3,NA,NA,2020_05_28_11_00_03_GMT,Africa,5504079,COG
Jamaica,2020-05-27,564,8,9,NA,267,288,1,191,3,10570,3571,2020_05_28_11_00_03_GMT,North America,2959976,JAM
Channel Islands,2020-05-27,560,1,45,NA,512,3,NA,3224,259,10255,59035,2020_05_28_11_00_03_GMT,Europe,173711,Channel Islands
Tanzania,2020-05-27,509,NA,21,NA,183,305,7,9,0.4,NA,NA,2020_05_28_11_00_03_GMT,Africa,59555005,TZA
Réunion,2020-05-27,460,1,1,NA,411,48,1,514,1,17200,19224,2020_05_28_11_00_03_GMT,Africa,894714,REU
Sao Tome and Principe,2020-05-27,443,2,12,NA,68,363,NA,2025,55,175,800,2020_05_28_11_00_03_GMT,Africa,218753,STP
Taiwan,2020-05-27,441,NA,7,NA,419,15,NA,19,0.3,71405,2999,2020_05_28_11_00_03_GMT,Asia,23812861,TWN
Palestine,2020-05-27,434,5,3,NA,365,66,NA,85,0.6,44876,8818,2020_05_28_11_00_03_GMT,Asia,5089275,PSE
French Guiana,2020-05-27,406,22,1,NA,150,255,2,1363,3,NA,NA,2020_05_28_11_00_03_GMT,South America,297878,GUF
Togo,2020-05-27,395,4,13,NA,183,199,NA,48,2,17501,2119,2020_05_28_11_00_03_GMT,Africa,8258842,TGO
Cabo Verde,2020-05-27,390,NA,4,NA,155,231,NA,702,7,1307,2353,2020_05_28_11_00_03_GMT,Africa,555410,CPV
Rwanda,2020-05-27,346,7,NA,NA,245,101,NA,27,NA,60443,4679,2020_05_28_11_00_03_GMT,Africa,12919074,RWA
Isle of Man,2020-05-27,336,NA,24,NA,306,6,2,3953,282,4669,54935,2020_05_28_11_00_03_GMT,Europe,84991,IMN
Mauritius,2020-05-27,334,NA,10,NA,322,2,NA,263,8,108501,85328,2020_05_28_11_00_03_GMT,Africa,1271577,MUS
Vietnam,2020-05-27,327,NA,NA,NA,278,49,1,3,NA,275000,2828,2020_05_28_11_00_03_GMT,Asia,97255746,VNM
Montenegro,2020-05-27,324,NA,9,NA,315,0,NA,516,14,10167,16188,2020_05_28_11_00_03_GMT,Europe,628059,MNE
Mauritania,2020-05-27,292,24,16,3,15,261,NA,63,3,2583,557,2020_05_28_11_00_03_GMT,Africa,4636938,MRT
Uganda,2020-05-27,281,28,NA,NA,69,212,NA,6,NA,89019,1953,2020_05_28_11_00_03_GMT,Africa,45586273,UGA
Eswatini,2020-05-27,272,11,2,NA,168,102,NA,235,2,4994,4309,2020_05_28_11_00_03_GMT,Africa,1159019,SWZ
Liberia,2020-05-27,266,NA,27,1,144,95,NA,53,5,NA,NA,2020_05_28_11_00_03_GMT,Africa,5045496,LBR
Yemen,2020-05-27,256,7,53,4,10,193,NA,9,2,120,4,2020_05_28_11_00_03_GMT,Asia,29759172,YEM
Mozambique,2020-05-27,227,14,1,NA,71,155,NA,7,0.03,9036,290,2020_05_28_11_00_03_GMT,Africa,31163434,MOZ
Benin,2020-05-27,210,2,3,NA,134,73,NA,17,0.2,28179,2331,2020_05_28_11_00_03_GMT,Africa,12090168,BEN
Myanmar,2020-05-27,206,NA,6,NA,126,74,NA,4,0.1,21593,397,2020_05_28_11_00_03_GMT,Asia,54375747,MMR
Martinique,2020-05-27,197,NA,14,NA,91,92,NA,525,37,NA,NA,2020_05_28_11_00_03_GMT,North America,375291,MTQ
Faeroe Islands,2020-05-27,187,NA,NA,NA,187,0,NA,3828,NA,9386,192155,2020_05_28_11_00_03_GMT,Europe,48846,FRO
Guadeloupe,2020-05-27,161,NA,14,NA,115,32,3,402,35,3573,8930,2020_05_28_11_00_03_GMT,North America,400118,GLP
Gibraltar,2020-05-27,157,3,NA,NA,147,10,NA,4660,NA,6859,203579,2020_05_28_11_00_03_GMT,Europe,33692,GIB
Mongolia,2020-05-27,148,7,NA,NA,43,105,25,45,NA,12708,3883,2020_05_28_11_00_03_GMT,Asia,3273095,MNG
Brunei,2020-05-27,141,NA,2,1,137,2,2,323,5,18648,42665,2020_05_28_11_00_03_GMT,Asia,437082,BRN
Cayman Islands,2020-05-27,140,3,1,NA,67,72,NA,2133,15,10174,154978,2020_05_28_11_00_03_GMT,North America,65648,CYM
Guyana,2020-05-27,139,NA,11,NA,67,61,2,177,14,1500,1908,2020_05_28_11_00_03_GMT,South America,786201,GUY
Bermuda,2020-05-27,139,NA,9,NA,91,39,2,2231,144,6826,109570,2020_05_28_11_00_03_GMT,North America,62298,BMU
Zimbabwe,2020-05-27,132,76,4,NA,25,103,NA,9,0.3,37039,2496,2020_05_28_11_00_03_GMT,Africa,14841813,ZWE
Cambodia,2020-05-27,124,NA,NA,NA,122,2,1,7,NA,18392,1102,2020_05_28_11_00_03_GMT,Asia,16696479,KHM
Syria,2020-05-27,121,NA,4,NA,43,74,NA,7,0.2,NA,NA,2020_05_28_11_00_03_GMT,Asia,17456890,SYR
Trinidad and Tobago,2020-05-27,116,NA,8,NA,108,0,NA,83,6,3074,2197,2020_05_28_11_00_03_GMT,North America,1399073,TTO
Malawi,2020-05-27,101,NA,4,NA,37,60,1,5,0.2,3372,177,2020_05_28_11_00_03_GMT,Africa,19078629,MWI
Aruba,2020-05-27,101,NA,3,NA,97,1,3,946,28,2091,19593,2020_05_28_11_00_03_GMT,North America,106724,ABW
Bahamas,2020-05-27,100,NA,11,NA,46,43,1,255,28,2043,5200,2020_05_28_11_00_03_GMT,North America,392887,BHS
Libya,2020-05-27,99,22,4,1,40,55,NA,14,0.6,5154,751,2020_05_28_11_00_03_GMT,Africa,6862224,LBY
Monaco,2020-05-27,98,NA,4,NA,90,4,2,2499,102,NA,NA,2020_05_28_11_00_03_GMT,Europe,39216,MCO
Barbados,2020-05-27,92,NA,7,NA,76,9,1,320,24,5038,17533,2020_05_28_11_00_03_GMT,North America,287343,BRB
Comoros,2020-05-27,87,NA,2,1,24,61,NA,100,2,NA,NA,2020_05_28_11_00_03_GMT,Africa,867725,COM
Liechtenstein,2020-05-27,82,NA,1,NA,55,26,NA,2151,26,900,23611,2020_05_28_11_00_03_GMT,Europe,38118,LIE
Sint Maarten,2020-05-27,77,NA,15,NA,60,2,1,1798,350,438,10227,2020_05_28_11_00_03_GMT,North America,42829,SXM
Angola,2020-05-27,71,1,4,NA,18,49,NA,2,0.1,10000,305,2020_05_28_11_00_03_GMT,Africa,32757041,AGO
French Polynesia,2020-05-27,60,NA,NA,NA,60,0,NA,214,NA,3964,14119,2020_05_28_11_00_03_GMT,Australia/Oceania,280757,PYF
Macao,2020-05-27,45,NA,NA,NA,45,0,NA,69,NA,NA,NA,2020_05_28_11_00_03_GMT,Asia,648476,MAC
Burundi,2020-05-27,42,NA,1,NA,20,21,NA,4,0.08,284,24,2020_05_28_11_00_03_GMT,Africa,11853218,BDI
Saint Martin,2020-05-27,40,NA,3,NA,33,4,1,1036,78,553,14326,2020_05_28_11_00_03_GMT,North America,38601,MAF
Eritrea,2020-05-27,39,NA,NA,NA,39,0,NA,11,NA,NA,NA,2020_05_28_11_00_03_GMT,Africa,3541651,ERI
Botswana,2020-05-27,35,NA,1,NA,20,14,NA,15,0.4,17991,7666,2020_05_28_11_00_03_GMT,Africa,2346847,BWA
Bhutan,2020-05-27,28,1,NA,NA,6,22,NA,36,NA,15862,20579,2020_05_28_11_00_03_GMT,Asia,770795,BTN
Antigua and Barbuda,2020-05-27,25,NA,3,NA,19,3,1,255,31,183,1870,2020_05_28_11_00_03_GMT,North America,97853,ATG
Gambia,2020-05-27,25,NA,1,NA,19,5,NA,10,0.4,1730,718,2020_05_28_11_00_03_GMT,Africa,2409532,GMB
Timor-Leste,2020-05-27,24,NA,NA,NA,24,0,NA,18,NA,1290,980,2020_05_28_11_00_03_GMT,Asia,1315933,TLS
Grenada,2020-05-27,23,NA,NA,NA,18,5,4,204,NA,3007,26735,2020_05_28_11_00_03_GMT,North America,112475,GRD
Namibia,2020-05-27,22,1,NA,NA,14,8,NA,9,NA,3201,1262,2020_05_28_11_00_03_GMT,Africa,2536326,NAM
Laos,2020-05-27,19,NA,NA,NA,16,3,NA,3,NA,5938,817,2020_05_28_11_00_03_GMT,Asia,7265262,LAO
Belize,2020-05-27,18,NA,2,NA,16,0,NA,45,5,1517,3822,2020_05_28_11_00_03_GMT,North America,396910,BLZ
Curaçao,2020-05-27,18,NA,1,NA,14,3,NA,110,6,572,3487,2020_05_28_11_00_03_GMT,North America,164031,CUW
Fiji,2020-05-27,18,NA,NA,NA,15,3,NA,20,NA,2400,2679,2020_05_28_11_00_03_GMT,Australia/Oceania,895837,FJI
New Caledonia,2020-05-27,18,NA,NA,NA,18,0,NA,63,NA,5454,19121,2020_05_28_11_00_03_GMT,Australia/Oceania,285238,NCL
Saint Lucia,2020-05-27,18,NA,NA,NA,18,0,NA,98,NA,965,5257,2020_05_28_11_00_03_GMT,North America,183550,LCA
St. Vincent Grenadines,2020-05-27,18,NA,NA,NA,14,4,NA,162,NA,216,1948,2020_05_28_11_00_03_GMT,North America,110908,VCT
Dominica,2020-05-27,16,NA,NA,NA,16,0,NA,222,NA,433,6016,2020_05_28_11_00_03_GMT,North America,71970,DMA
Saint Kitts and Nevis,2020-05-27,15,NA,NA,NA,15,0,NA,282,NA,394,7411,2020_05_28_11_00_03_GMT,North America,53164,KNA
Falkland Islands,2020-05-27,13,NA,NA,NA,13,0,NA,3747,NA,466,134333,2020_05_28_11_00_03_GMT,South America,3469,FLK
Greenland,2020-05-27,13,1,NA,NA,11,2,NA,229,NA,2005,35324,2020_05_28_11_00_03_GMT,North America,56761,GRL
Suriname,2020-05-27,12,1,1,NA,9,2,NA,20,2,488,833,2020_05_28_11_00_03_GMT,South America,586135,SUR
Turks and Caicos,2020-05-27,12,NA,1,NA,10,1,NA,310,26,129,3336,2020_05_28_11_00_03_GMT,North America,38666,TCA
Vatican City,2020-05-27,12,NA,NA,NA,2,10,NA,14981,NA,NA,NA,2020_05_28_11_00_03_GMT,Europe,801,Vatican
Montserrat,2020-05-27,11,NA,1,NA,10,0,NA,2204,200,36,7212,2020_05_28_11_00_03_GMT,North America,4992,MSR
Seychelles,2020-05-27,11,NA,NA,NA,11,0,NA,112,NA,NA,NA,2020_05_28_11_00_03_GMT,Africa,98290,SYC
Western Sahara,2020-05-27,9,NA,1,NA,6,2,NA,15,2,NA,NA,2020_05_28_11_00_03_GMT,Africa,595825,ESH
British Virgin Islands,2020-05-27,8,NA,1,NA,7,0,NA,265,33,167,5528,2020_05_28_11_00_03_GMT,North America,30212,VGB
Papua New Guinea,2020-05-27,8,NA,NA,NA,8,0,NA,0.9,NA,2402,269,2020_05_28_11_00_03_GMT,Australia/Oceania,8930081,PNG
Caribbean Netherlands,2020-05-27,6,NA,NA,NA,6,0,NA,229,NA,424,16183,2020_05_28_11_00_03_GMT,North America,26200,BES
St. Barth,2020-05-27,6,NA,NA,NA,6,0,NA,608,NA,137,13875,2020_05_28_11_00_03_GMT,North America,9874,BLM
Anguilla,2020-05-27,3,NA,NA,NA,3,0,NA,200,NA,30,2001,2020_05_28_11_00_03_GMT,North America,14990,AIA
Lesotho,2020-05-27,2,NA,NA,NA,NA,2,NA,0.9,NA,283,132,2020_05_28_11_00_03_GMT,Africa,2140653,LSO
Saint Pierre Miquelon,2020-05-27,1,NA,NA,NA,1,0,NA,173,NA,NA,NA,2020_05_28_11_00_03_GMT,North America,5796,SPM
China,2020-05-28,82995,2,4634,NA,78288,73,4,58,3,NA,NA,2020_05_29_11_00_04_GMT,Asia,1439323776,CHN
USA,2020-05-28,1768461,22658,103330,1223,498725,1166406,17202,5346,312,16331312,49365,2020_05_29_11_00_04_GMT,North America,330827597,USA
Brazil,2020-05-28,438812,24151,26764,1067,193181,218867,8318,2066,126,871839,4104,2020_05_29_11_00_04_GMT,South America,212422152,BRA
Russia,2020-05-28,379051,8371,4142,174,150993,223916,2300,2598,28,9701280,66479,2020_05_29_11_00_04_GMT,Europe,145928996,RUS
Spain,2020-05-28,284986,1137,27119,1,196958,60909,854,6096,580,3556567,76071,2020_05_29_11_00_04_GMT,Europe,46753197,ESP
UK,2020-05-28,269127,1887,37837,377,NA,NA,1559,3966,558,3918079,57743,2020_05_29_11_00_04_GMT,Europe,67853964,GBR
Italy,2020-05-28,231732,593,33142,70,150604,47986,489,3832,548,3683144,60909,2020_05_29_11_00_04_GMT,Europe,60469504,ITA
France,2020-05-28,186238,3325,28662,66,67191,90385,1429,2854,439,1384633,21217,2020_05_29_11_00_04_GMT,Europe,65260761,FRA
Germany,2020-05-28,182452,557,8570,37,163200,10682,744,2178,102,3952971,47194,2020_05_29_11_00_04_GMT,Europe,83760156,DEU
India,2020-05-28,165386,7300,4711,177,70920,89755,8944,120,3,3362136,2439,2020_05_29_11_00_04_GMT,Asia,1378752175,IND
Turkey,2020-05-28,160979,1182,4461,30,124369,32149,683,1911,53,1928209,22885,2020_05_29_11_00_04_GMT,Asia,84254857,TUR
Iran,2020-05-28,143849,2258,7627,63,112988,23234,2543,1715,91,876492,10448,2020_05_29_11_00_04_GMT,Asia,83892015,IRN
Peru,2020-05-28,141779,5874,4099,116,59442,78238,926,4306,124,928797,28207,2020_05_29_11_00_04_GMT,South America,32928451,PER
Canada,2020-05-28,88512,993,6877,112,46840,34795,1613,2347,182,1585235,42036,2020_05_29_11_00_04_GMT,North America,37711800,CAN
Chile,2020-05-28,86943,4654,890,49,36150,49903,1289,4552,47,530173,27756,2020_05_29_11_00_04_GMT,South America,19101165,CHL
Saudi Arabia,2020-05-28,80185,1644,441,16,54553,25191,384,2307,13,770696,22171,2020_05_29_11_00_04_GMT,Asia,34762153,SAU
Mexico,2020-05-28,78023,3463,8597,463,54383,15043,378,606,67,244858,1901,2020_05_29_11_00_04_GMT,North America,128807241,MEX
Pakistan,2020-05-28,61227,2076,1260,35,20231,39736,111,278,6,508086,2305,2020_05_29_11_00_04_GMT,Asia,220474171,PAK
Belgium,2020-05-28,57849,257,9388,24,15572,32889,208,4993,810,818807,70678,2020_05_29_11_00_04_GMT,Europe,11585114,BEL
Qatar,2020-05-28,50914,1967,33,3,15399,35482,214,17701,11,207033,71977,2020_05_29_11_00_04_GMT,Asia,2876377,QAT
Netherlands,2020-05-28,45950,182,5903,32,NA,NA,182,2682,345,342681,20003,2020_05_29_11_00_04_GMT,Europe,17131525,NLD
Bangladesh,2020-05-28,40321,2029,559,15,8425,31337,1,245,3,275776,1676,2020_05_29_11_00_04_GMT,Asia,164537836,BGD
Belarus,2020-05-28,39858,902,219,5,16660,22979,92,4218,23,499249,52833,2020_05_29_11_00_04_GMT,Europe,9449593,BLR
Ecuador,2020-05-28,38471,368,3313,38,18425,16733,220,2184,188,110812,6290,2020_05_29_11_00_04_GMT,South America,17617555,ECU
Sweden,2020-05-28,35727,639,4266,46,4971,26490,280,3540,423,238800,23659,2020_05_29_11_00_04_GMT,Europe,10093573,SWE
Singapore,2020-05-28,33249,373,23,NA,18294,14932,7,5687,4,334691,57250,2020_05_29_11_00_04_GMT,Asia,5846144,SGP
UAE,2020-05-28,32532,563,258,3,16685,15589,1,3293,26,2110493,213629,2020_05_29_11_00_04_GMT,Asia,9879229,ARE
Portugal,2020-05-28,31596,304,1369,13,18637,11590,65,3098,134,778698,76349,2020_05_29_11_00_04_GMT,Europe,10199255,PRT
Switzerland,2020-05-28,30796,20,1919,2,28300,577,36,3561,222,385822,44610,2020_05_29_11_00_04_GMT,Europe,8648865,CHE
South Africa,2020-05-28,27403,1466,577,25,14370,12456,128,463,10,655723,11069,2020_05_29_11_00_04_GMT,Africa,59238562,ZAF
Colombia,2020-05-28,25366,1262,822,19,6665,17879,136,499,16,283346,5574,2020_05_29_11_00_04_GMT,South America,50832596,COL
Ireland,2020-05-28,24841,38,1639,8,22089,1113,47,5036,332,325795,66049,2020_05_29_11_00_04_GMT,Europe,4932656,IRL
Indonesia,2020-05-28,24538,687,1496,23,6240,16802,NA,90,5,289906,1061,2020_05_29_11_00_04_GMT,Asia,273255522,IDN
Kuwait,2020-05-28,24112,845,185,10,8698,15229,197,5654,43,282341,66206,2020_05_29_11_00_04_GMT,Asia,4264573,KWT
Poland,2020-05-28,22825,352,1038,10,10560,11227,160,603,27,846732,22371,2020_05_29_11_00_04_GMT,Europe,37850199,POL
Ukraine,2020-05-28,22382,477,669,11,8439,13274,263,512,15,322746,7376,2020_05_29_11_00_04_GMT,Europe,43755845,UKR
Egypt,2020-05-28,20793,1127,845,29,5359,14589,41,204,8,135000,1322,2020_05_29_11_00_04_GMT,Africa,102146819,EGY
Romania,2020-05-28,18791,197,1235,8,12629,4927,182,976,64,410000,21300,2020_05_29_11_00_04_GMT,Europe,19248434,ROU
Israel,2020-05-28,16872,79,284,3,14679,1909,41,1834,31,558516,60724,2020_05_29_11_00_04_GMT,Asia,9197590,ISR
Japan,2020-05-28,16683,32,867,9,14147,1669,136,132,7,281293,2223,2020_05_29_11_00_04_GMT,Asia,126509583,JPN
Austria,2020-05-28,16628,37,668,23,15286,674,30,1847,74,427372,47476,2020_05_29_11_00_04_GMT,Europe,9001768,AUT
Dominican Republic,2020-05-28,16068,345,485,11,8952,6631,123,1483,45,74612,6884,2020_05_29_11_00_04_GMT,North America,10837859,DOM
Philippines,2020-05-28,15588,539,921,17,3598,11069,81,142,8,323819,2959,2020_05_29_11_00_04_GMT,Asia,109443743,PHL
Argentina,2020-05-28,14702,769,508,8,4617,9577,171,326,11,145081,3213,2020_05_29_11_00_04_GMT,South America,45157642,ARG
Afghanistan,2020-05-28,13036,580,235,8,1209,11592,19,336,6,34903,899,2020_05_29_11_00_04_GMT,Asia,38841361,AFG
Panama,2020-05-28,12131,403,320,5,7379,4432,72,2816,74,63202,14670,2020_05_29_11_00_04_GMT,North America,4308282,PAN
Denmark,2020-05-28,11512,32,568,3,10180,764,20,1988,98,583052,100693,2020_05_29_11_00_04_GMT,Europe,5790388,DNK
S. Korea,2020-05-28,11344,79,269,NA,10340,735,15,221,5,868666,16945,2020_05_29_11_00_04_GMT,Asia,51265321,KOR
Serbia,2020-05-28,11300,25,241,1,6438,4621,9,1293,28,234019,26775,2020_05_29_11_00_04_GMT,Europe,8740364,SRB
Bahrain,2020-05-28,10052,360,15,NA,5419,4618,9,5929,9,297873,175706,2020_05_29_11_00_04_GMT,Asia,1695292,BHR
Kazakhstan,2020-05-28,9576,272,37,NA,4900,4639,62,511,2,735273,39203,2020_05_29_11_00_04_GMT,Asia,18755722,KAZ
Czechia,2020-05-28,9140,54,319,2,6460,2361,21,854,30,424423,39639,2020_05_29_11_00_04_GMT,Europe,10707231,CZE
Oman,2020-05-28,9009,636,40,1,2177,6792,31,1769,8,72000,14136,2020_05_29_11_00_04_GMT,Asia,5093528,OMN
Algeria,2020-05-28,8997,140,630,7,5277,3090,32,206,14,NA,NA,2020_05_29_11_00_04_GMT,Africa,43774437,DZA
Nigeria,2020-05-28,8915,182,259,5,2592,6064,7,43,1,49966,243,2020_05_29_11_00_04_GMT,Africa,205626178,NGA
Norway,2020-05-28,8411,10,236,1,7727,448,10,1553,44,239864,44277,2020_05_29_11_00_04_GMT,Europe,5417374,NOR
Armenia,2020-05-28,8216,442,113,15,3287,4816,10,2773,38,54931,18541,2020_05_29_11_00_04_GMT,Asia,2962755,ARM
Bolivia,2020-05-28,7768,632,280,6,689,6799,3,666,24,22294,1912,2020_05_29_11_00_04_GMT,South America,11657999,BOL
Moldova,2020-05-28,7725,188,282,8,4123,3320,256,1915,70,40565,10054,2020_05_29_11_00_04_GMT,Europe,4034769,MDA
Morocco,2020-05-28,7643,42,202,NA,5195,2246,1,207,5,180189,4887,2020_05_29_11_00_04_GMT,Africa,36869708,MAR
Malaysia,2020-05-28,7629,10,115,NA,6169,1345,8,236,4,519944,16084,2020_05_29_11_00_04_GMT,Asia,32327063,MYS
Ghana,2020-05-28,7303,NA,34,NA,2412,4857,16,236,1,205890,6640,2020_05_29_11_00_04_GMT,Africa,31009181,GHA
Australia,2020-05-28,7150,11,103,NA,6580,467,5,281,4,1367444,53684,2020_05_29_11_00_04_GMT,Australia/Oceania,25472297,AUS
Finland,2020-05-28,6743,51,313,NA,5500,930,11,1217,56,176650,31886,2020_05_29_11_00_04_GMT,Europe,5539963,FIN
Iraq,2020-05-28,5457,322,179,4,2971,2307,41,136,4,211485,5270,2020_05_29_11_00_04_GMT,Asia,40132981,IRQ
Cameroon,2020-05-28,5436,NA,175,NA,1996,3265,28,205,7,NA,NA,2020_05_29_11_00_04_GMT,Africa,26479422,CMR
Azerbaijan,2020-05-28,4759,191,56,2,3022,1681,42,470,6,284669,28099,2020_05_29_11_00_04_GMT,Asia,10130782,AZE
Honduras,2020-05-28,4640,239,194,6,506,3940,13,469,20,14790,1496,2020_05_29_11_00_04_GMT,North America,9889552,HND
Sudan,2020-05-28,4346,200,195,11,749,3402,NA,99,4,401,9,2020_05_29_11_00_04_GMT,Africa,43747206,SDN
Guatemala,2020-05-28,4145,191,68,5,493,3584,5,232,4,31427,1757,2020_05_29_11_00_04_GMT,North America,17883425,GTM
Luxembourg,2020-05-28,4008,7,110,NA,3803,95,4,6413,176,71098,113756,2020_05_29_11_00_04_GMT,Europe,625003,LUX
Hungary,2020-05-28,3816,23,509,4,1996,1311,24,395,53,174011,18009,2020_05_29_11_00_04_GMT,Europe,9662456,HUN
Tajikistan,2020-05-28,3563,139,47,NA,1674,1842,NA,374,5,NA,NA,2020_05_29_11_00_04_GMT,Asia,9516398,TJK
Guinea,2020-05-28,3553,278,22,2,1950,1581,24,271,2,14407,1100,2020_05_29_11_00_04_GMT,Africa,13096527,GIN
Uzbekistan,2020-05-28,3444,75,14,NA,2694,736,4,103,0.4,460000,13763,2020_05_29_11_00_04_GMT,Asia,33423219,UZB
Senegal,2020-05-28,3348,95,39,1,1686,1623,18,200,2,38508,2306,2020_05_29_11_00_04_GMT,Africa,16699197,SEN
Thailand,2020-05-28,3065,11,57,NA,2945,63,59,44,0.8,375453,5380,2020_05_29_11_00_04_GMT,Asia,69784490,THA
Djibouti,2020-05-28,2914,217,20,2,1241,1653,NA,2953,20,25257,25599,2020_05_29_11_00_04_GMT,Africa,986638,DJI
Greece,2020-05-28,2906,3,175,2,1374,1357,16,279,17,170467,16348,2020_05_29_11_00_04_GMT,Europe,10427362,GRC
DRC,2020-05-28,2660,114,69,1,381,2210,NA,30,0.8,NA,NA,2020_05_29_11_00_04_GMT,Africa,89279074,COD
Ivory Coast,2020-05-28,2641,85,32,1,1326,1283,NA,100,1,26021,989,2020_05_29_11_00_04_GMT,Africa,26312643,CIV
Bulgaria,2020-05-28,2477,17,134,1,965,1378,22,356,19,77664,11170,2020_05_29_11_00_04_GMT,Europe,6952801,BGR
Bosnia and Herzegovina,2020-05-28,2462,27,153,2,1781,528,4,750,47,62567,19061,2020_05_29_11_00_04_GMT,Europe,3282532,BIH
Gabon,2020-05-28,2431,112,14,NA,668,1749,15,1095,6,12669,5705,2020_05_29_11_00_04_GMT,Africa,2220492,GAB
Croatia,2020-05-28,2245,1,102,1,2051,92,5,547,25,65094,15848,2020_05_29_11_00_04_GMT,Europe,4107393,HRV
El Salvador,2020-05-28,2194,85,39,2,1002,1153,32,338,6,82243,12685,2020_05_29_11_00_04_GMT,North America,6483267,SLV
North Macedonia,2020-05-28,2077,38,121,2,1486,470,21,997,58,27023,12971,2020_05_29_11_00_04_GMT,Europe,2083381,MKD
Cuba,2020-05-28,1983,9,82,NA,1734,167,2,175,7,99745,8806,2020_05_29_11_00_04_GMT,North America,11327216,CUB
Estonia,2020-05-28,1851,11,66,NA,1574,211,NA,1395,50,80724,60857,2020_05_29_11_00_04_GMT,Europe,1326457,EST
Somalia,2020-05-28,1828,97,72,5,310,1446,2,115,5,NA,NA,2020_05_29_11_00_04_GMT,Africa,15847882,SOM
Iceland,2020-05-28,1805,NA,10,NA,1792,3,NA,5293,29,60141,176344,2020_05_29_11_00_04_GMT,Europe,341043,ISL
Mayotte,2020-05-28,1670,25,21,1,1315,334,10,6136,77,5200,19107,2020_05_29_11_00_04_GMT,Africa,272156,MYT
Lithuania,2020-05-28,1656,9,68,2,1193,395,17,608,25,287982,105669,2020_05_29_11_00_04_GMT,Europe,2725331,LTU
Kenya,2020-05-28,1618,147,58,3,421,1139,7,30,1,70172,1308,2020_05_29_11_00_04_GMT,Africa,53654106,KEN
Kyrgyzstan,2020-05-28,1594,74,16,NA,1066,512,4,245,2,109521,16813,2020_05_29_11_00_04_GMT,Asia,6513873,KGZ
Sri Lanka,2020-05-28,1530,61,10,NA,745,775,1,71,0.5,59165,2764,2020_05_29_11_00_04_GMT,Asia,21405231,LKA
Slovakia,2020-05-28,1520,5,28,NA,1332,160,NA,278,5,165714,30354,2020_05_29_11_00_04_GMT,Europe,5459411,SVK
Maldives,2020-05-28,1513,56,5,NA,197,1311,9,2804,9,11775,21821,2020_05_29_11_00_04_GMT,Asia,539625,MDV
New Zealand,2020-05-28,1504,NA,22,1,1474,8,NA,301,4,271690,54315,2020_05_29_11_00_04_GMT,Australia/Oceania,5002100,NZL
Slovenia,2020-05-28,1473,2,108,NA,1356,9,2,709,52,78578,37798,2020_05_29_11_00_04_GMT,Europe,2078913,SVN
Venezuela,2020-05-28,1325,80,11,NA,302,1012,4,47,0.4,897695,31561,2020_05_29_11_00_04_GMT,South America,28442842,VEN
Haiti,2020-05-28,1320,146,34,1,22,1264,NA,116,3,3475,305,2020_05_29_11_00_04_GMT,North America,11389523,HTI
Guinea-Bissau,2020-05-28,1195,NA,8,1,42,1145,NA,609,4,1500,764,2020_05_29_11_00_04_GMT,Africa,1963357,GNB
