Country,date_data,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious_Critical,Cases_per_1M,Deaths_per_1M,TotalTests,Tests_per_1M,date_download,Continent,Population,ISO3
Gambia,2020-07-15,64,NA,3,NA,34,27,NA,26,1,3573,1477,2020_07_16_11_00_05_GMT,Africa,2418657,GMB
French Polynesia,2020-07-15,62,NA,NA,NA,60,2,NA,221,NA,4649,16546,2020_07_16_11_00_05_GMT,Australia/Oceania,280974,PYF
Macao,2020-07-15,46,NA,NA,NA,45,1,NA,71,NA,4071,6266,2020_07_16_11_00_05_GMT,Asia,649661,MAC
Saint Martin,2020-07-15,43,NA,3,NA,37,3,1,1111,78,851,21996,2020_07_16_11_00_05_GMT,North America,38689,MAF
Belize,2020-07-15,39,NA,2,NA,21,16,NA,98,5,2665,6698,2020_07_16_11_00_05_GMT,North America,397877,BLZ
St. Vincent Grenadines,2020-07-15,35,NA,NA,NA,29,6,NA,315,NA,1213,10932,2020_07_16_11_00_05_GMT,North America,110955,VCT
Curaçao,2020-07-15,26,1,1,NA,24,1,NA,158,6,1080,6581,2020_07_16_11_00_05_GMT,North America,164121,CUW
Fiji,2020-07-15,26,NA,NA,NA,18,8,NA,29,NA,4000,4461,2020_07_16_11_00_05_GMT,Australia/Oceania,896705,FJI
Timor-Leste,2020-07-15,24,NA,NA,NA,24,0,NA,18,NA,1568,1189,2020_07_16_11_00_05_GMT,Asia,1319300,TLS
Grenada,2020-07-15,23,NA,NA,NA,23,0,NA,204,NA,5465,48558,2020_07_16_11_00_05_GMT,North America,112545,GRD
New Caledonia,2020-07-15,22,1,NA,NA,21,1,NA,77,NA,9424,32997,2020_07_16_11_00_05_GMT,Australia/Oceania,285605,NCL
Saint Lucia,2020-07-15,22,NA,NA,NA,19,3,NA,120,NA,2048,11151,2020_07_16_11_00_05_GMT,North America,183662,LCA
Laos,2020-07-15,19,NA,NA,NA,19,0,NA,3,NA,21386,2938,2020_07_16_11_00_05_GMT,Asia,7279402,LAO
Dominica,2020-07-15,18,NA,NA,NA,18,0,NA,250,NA,851,11820,2020_07_16_11_00_05_GMT,North America,71994,DMA
Saint Kitts and Nevis,2020-07-15,17,NA,NA,NA,15,2,NA,319,NA,671,12609,2020_07_16_11_00_05_GMT,North America,53214,KNA
Falkland Islands,2020-07-15,13,NA,NA,NA,13,0,NA,3732,NA,1660,476601,2020_07_16_11_00_05_GMT,South America,3483,FLK
Greenland,2020-07-15,13,NA,NA,NA,13,0,NA,229,NA,5098,89795,2020_07_16_11_00_05_GMT,North America,56774,GRL
Montserrat,2020-07-15,12,NA,1,NA,10,1,NA,2404,200,61,12220,2020_07_16_11_00_05_GMT,North America,4992,MSR
Vatican City,2020-07-15,12,NA,NA,NA,12,0,NA,14981,NA,NA,NA,2020_07_16_11_00_05_GMT,Europe,801,Vatican
Papua New Guinea,2020-07-15,11,NA,NA,NA,8,3,NA,1,NA,7147,798,2020_07_16_11_00_05_GMT,Australia/Oceania,8952806,PNG
Western Sahara,2020-07-15,10,NA,1,NA,8,1,NA,17,2,NA,NA,2020_07_16_11_00_05_GMT,Africa,597797,ESH
Caribbean Netherlands,2020-07-15,9,2,NA,NA,7,2,NA,343,NA,424,16163,2020_07_16_11_00_05_GMT,North America,26233,BES
British Virgin Islands,2020-07-15,8,NA,1,NA,7,0,NA,265,33,439,14518,2020_07_16_11_00_05_GMT,North America,30239,VGB
St. Barth,2020-07-15,6,NA,NA,NA,6,0,NA,607,NA,507,51326,2020_07_16_11_00_05_GMT,North America,9878,BLM
Anguilla,2020-07-15,3,NA,NA,NA,3,0,NA,200,NA,380,25320,2020_07_16_11_00_05_GMT,North America,15008,AIA
Saint Pierre Miquelon,2020-07-15,2,NA,NA,NA,1,1,NA,345,NA,NA,NA,2020_07_16_11_00_05_GMT,North America,5793,SPM
China,2020-07-16,83612,1,4634,NA,78719,259,3,58,3,90410000,62814,2020_07_17_11_00_06_GMT,Asia,1439323776,CHN
USA,2020-07-16,3695025,73388,141118,963,1679633,1874274,16452,11160,426,45697029,138021,2020_07_17_11_00_06_GMT,North America,331086970,USA
Brazil,2020-07-16,2014738,43829,76822,1299,1366775,571141,8318,9476,361,4911063,23097,2020_07_17_11_00_06_GMT,South America,212624130,BRA
India,2020-07-16,1005637,35468,25609,680,636602,343426,8944,728,19,12739490,9228,2020_07_17_11_00_06_GMT,Asia,1380567150,IND
Russia,2020-07-16,752797,6428,11937,167,531692,209168,2300,5158,82,24053516,164821,2020_07_17_11_00_06_GMT,Europe,145937345,RUS
Peru,2020-07-16,341586,3862,12615,198,230994,97977,1302,10354,382,2003963,60745,2020_07_17_11_00_06_GMT,South America,32989959,PER
South Africa,2020-07-16,324221,13172,4669,216,165591,153961,539,5464,79,2324923,39181,2020_07_17_11_00_06_GMT,Africa,59338665,ZAF
Chile,2020-07-16,323698,2493,7290,104,295301,21107,1821,16927,381,1351904,70695,2020_07_17_11_00_06_GMT,South America,19123109,CHL
Mexico,2020-07-16,317635,6149,36906,579,199129,81600,378,2463,286,768457,5958,2020_07_17_11_00_06_GMT,North America,128988484,MEX
Spain,2020-07-16,305935,1361,28416,3,NA,NA,617,6543,608,6026446,128892,2020_07_17_11_00_06_GMT,Europe,46755613,ESP
UK,2020-07-16,292552,641,45119,66,NA,NA,145,4308,664,12669634,186588,2020_07_17_11_00_06_GMT,Europe,67901609,GBR
Iran,2020-07-16,267061,2500,13608,198,230608,22845,3471,3178,162,2073791,24677,2020_07_17_11_00_06_GMT,Asia,84035940,IRN
Pakistan,2020-07-16,257914,2145,5426,40,178737,73751,1942,1167,25,1652183,7474,2020_07_17_11_00_06_GMT,Asia,221049347,PAK
Italy,2020-07-16,243736,230,35017,20,196246,12473,53,4032,579,6103492,100955,2020_07_17_11_00_06_GMT,Europe,60457649,ITA
Saudi Arabia,2020-07-16,243238,2764,2370,45,187622,53246,2206,6983,68,2494873,71620,2020_07_17_11_00_06_GMT,Asia,34834789,SAU
Turkey,2020-07-16,216873,933,5440,21,198820,12613,1213,2570,64,4149909,49183,2020_07_17_11_00_06_GMT,Asia,84376289,TUR
Germany,2020-07-16,201836,584,9157,9,186400,6279,255,2409,109,6884614,82159,2020_07_17_11_00_06_GMT,Europe,83795929,DEU
Bangladesh,2020-07-16,196323,2733,2496,39,106963,86864,1,1192,15,993291,6029,2020_07_17_11_00_06_GMT,Asia,164757332,BGD
France,2020-07-16,173838,534,30138,18,79036,64664,481,2663,462,2602581,39868,2020_07_17_11_00_06_GMT,Europe,65280042,FRA
Colombia,2020-07-16,173206,8037,6029,215,76164,91013,1027,3403,118,1113507,21874,2020_07_17_11_00_06_GMT,South America,50905162,COL
Argentina,2020-07-16,114783,3637,2112,62,49120,63551,752,2539,47,508228,11241,2020_07_17_11_00_06_GMT,South America,45213112,ARG
Canada,2020-07-16,109264,435,8827,17,72836,27601,2177,2894,234,3387755,89727,2020_07_17_11_00_06_GMT,North America,37756055,CAN
Qatar,2020-07-16,105477,494,152,1,102168,3157,135,37566,54,430661,153380,2020_07_17_11_00_06_GMT,Asia,2807805,QAT
Iraq,2020-07-16,86148,2281,3522,90,54316,28310,382,2140,87,744847,18504,2020_07_17_11_00_06_GMT,Asia,40254112,IRQ
Egypt,2020-07-16,85771,928,4120,53,26691,54960,41,838,40,135000,1318,2020_07_17_11_00_06_GMT,Africa,102405613,EGY
Indonesia,2020-07-16,81668,1574,3873,76,40345,37450,NA,298,14,1146286,4189,2020_07_17_11_00_06_GMT,Asia,273642512,IDN
Sweden,2020-07-16,76877,115,5593,10,NA,NA,81,7610,554,681820,67494,2020_07_17_11_00_06_GMT,Europe,10101989,SWE
Ecuador,2020-07-16,71365,1036,5207,49,31260,34898,313,4043,295,194578,11022,2020_07_17_11_00_06_GMT,South America,17653443,ECU
Belarus,2020-07-16,65623,180,485,5,56915,8223,89,6945,51,1162280,123003,2020_07_17_11_00_06_GMT,Europe,9449179,BLR
Kazakhstan,2020-07-16,65188,1674,375,NA,39066,25747,221,3470,20,1737546,92493,2020_07_17_11_00_06_GMT,Asia,18785783,KAZ
Belgium,2020-07-16,63039,167,9792,4,17253,35994,27,5438,845,1412925,121890,2020_07_17_11_00_06_GMT,Europe,11591851,BEL
Oman,2020-07-16,62574,1327,290,9,40090,22194,149,12243,57,258148,50509,2020_07_17_11_00_06_GMT,Asia,5110971,OMN
Philippines,2020-07-16,61160,2392,1643,29,21437,38080,647,558,15,1062804,9694,2020_07_17_11_00_06_GMT,Asia,109639027,PHL
Kuwait,2020-07-16,57668,791,402,3,47545,9721,142,13496,94,449525,105200,2020_07_17_11_00_06_GMT,Asia,4273033,KWT
Ukraine,2020-07-16,56455,848,1445,18,28931,26079,79,1291,33,840332,19220,2020_07_17_11_00_06_GMT,Europe,43720854,UKR
UAE,2020-07-16,56129,281,335,NA,47412,8382,1,5672,34,4316763,436247,2020_07_17_11_00_06_GMT,Asia,9895224,ARE
Bolivia,2020-07-16,52218,1351,1942,44,16357,33919,71,4471,166,114270,9784,2020_07_17_11_00_06_GMT,South America,11679321,BOL
Netherlands,2020-07-16,51351,99,6137,1,NA,NA,15,2997,358,764079,44588,2020_07_17_11_00_06_GMT,Europe,17136586,NLD
Panama,2020-07-16,50373,1130,1000,18,25842,23531,166,11667,232,177843,41192,2020_07_17_11_00_06_GMT,North America,4317382,PAN
Dominican Republic,2020-07-16,48743,1072,941,12,23636,24166,246,4491,87,201669,18583,2020_07_17_11_00_06_GMT,North America,10852412,DOM
Portugal,2020-07-16,47765,339,1679,3,32476,13610,72,4685,165,1413519,138644,2020_07_17_11_00_06_GMT,Europe,10195292,PRT
Singapore,2020-07-16,47126,248,27,NA,43256,3843,NA,8053,5,1009532,172502,2020_07_17_11_00_06_GMT,Asia,5852295,SGP
Israel,2020-07-16,46059,1871,384,8,20370,25305,202,5008,42,1379491,149984,2020_07_17_11_00_06_GMT,Asia,9197590,ISR
Poland,2020-07-16,39054,333,1605,11,28928,8521,68,1032,42,1886089,49838,2020_07_17_11_00_06_GMT,Europe,37844671,POL
Bahrain,2020-07-16,35084,524,121,4,30809,4154,48,20598,71,703002,412740,2020_07_17_11_00_06_GMT,Asia,1703256,BHR
Afghanistan,2020-07-16,35070,76,1113,19,22824,11133,31,900,29,82352,2114,2020_07_17_11_00_06_GMT,Asia,38959021,AFG
Romania,2020-07-16,35003,777,1971,19,22189,10843,261,1820,102,906015,47111,2020_07_17_11_00_06_GMT,Europe,19231347,ROU
Nigeria,2020-07-16,34854,595,769,9,14292,19793,7,169,4,202097,980,2020_07_17_11_00_06_GMT,Africa,206312263,NGA
Armenia,2020-07-16,33559,554,607,15,21931,11021,10,11324,205,141410,47717,2020_07_17_11_00_06_GMT,Asia,2963494,ARM
Switzerland,2020-07-16,33290,142,1969,1,29900,1421,21,3845,227,708370,81823,2020_07_17_11_00_06_GMT,Europe,8657326,CHE
Guatemala,2020-07-16,32939,865,1404,54,4807,26728,5,1837,78,64590,3603,2020_07_17_11_00_06_GMT,North America,17927857,GTM
Honduras,2020-07-16,30036,930,825,18,3379,25832,58,3031,83,49308,4975,2020_07_17_11_00_06_GMT,North America,9910658,HND
Azerbaijan,2020-07-16,26165,493,334,8,17256,8575,66,2580,33,601500,59302,2020_07_17_11_00_06_GMT,Asia,10143005,AZE
Ghana,2020-07-16,26125,695,139,NA,22270,3716,8,840,4,339491,10917,2020_07_17_11_00_06_GMT,Africa,31096192,GHA
Ireland,2020-07-16,25698,15,1749,1,23364,585,9,5202,354,532062,107704,2020_07_17_11_00_06_GMT,Europe,4940037,IRL
Japan,2020-07-16,22890,382,985,1,18814,3091,37,181,8,599239,4739,2020_07_17_11_00_06_GMT,Asia,126457976,JPN
Algeria,2020-07-16,21355,585,1052,12,15107,5196,61,487,24,NA,NA,2020_07_17_11_00_06_GMT,Africa,43880586,DZA
Moldova,2020-07-16,20264,224,666,7,13640,5958,358,5024,165,101180,25085,2020_07_17_11_00_06_GMT,Europe,4033519,MDA
Serbia,2020-07-16,19717,383,442,13,14047,5228,177,2257,51,524578,60050,2020_07_17_11_00_06_GMT,Europe,8735675,SRB
Austria,2020-07-16,19270,116,711,1,17244,1315,11,2139,79,726345,80628,2020_07_17_11_00_06_GMT,Europe,9008634,AUT
Nepal,2020-07-16,17344,167,39,NA,11249,6056,NA,595,1,616212,21135,2020_07_17_11_00_06_GMT,Asia,29156379,NPL
Morocco,2020-07-16,16545,283,263,4,13965,2317,31,448,7,953715,25826,2020_07_17_11_00_06_GMT,Africa,36928264,MAR
Cameroon,2020-07-16,16157,984,373,14,13728,2056,52,608,14,135000,5081,2020_07_17_11_00_06_GMT,Africa,26568158,CMR
Uzbekistan,2020-07-16,15066,485,75,4,8783,6208,43,450,2,1377915,41146,2020_07_17_11_00_06_GMT,Asia,33488184,UZB
Czechia,2020-07-16,13612,137,355,NA,8640,4617,18,1271,33,610642,57017,2020_07_17_11_00_06_GMT,Europe,10709883,CZE
S. Korea,2020-07-16,13612,61,291,2,12396,925,15,265,6,1441348,28112,2020_07_17_11_00_06_GMT,Asia,51271209,KOR
Ivory Coast,2020-07-16,13554,151,87,NA,7363,6104,NA,513,3,80633,3054,2020_07_17_11_00_06_GMT,Africa,26400358,CIV
Denmark,2020-07-16,13124,32,610,NA,12195,319,5,2265,105,1290888,222832,2020_07_17_11_00_06_GMT,Europe,5793111,DNK
Kyrgyzstan,2020-07-16,12498,521,167,7,3735,8596,24,1914,26,259793,39795,2020_07_17_11_00_06_GMT,Asia,6528297,KGZ
Kenya,2020-07-16,11673,421,217,8,3638,7818,44,217,4,229390,4263,2020_07_17_11_00_06_GMT,Africa,53813044,KEN
El Salvador,2020-07-16,10957,312,298,12,6257,4402,413,1689,46,202126,31156,2020_07_17_11_00_06_GMT,North America,6487640,SLV
Venezuela,2020-07-16,10854,426,104,4,3255,7495,23,382,4,1414066,49735,2020_07_17_11_00_06_GMT,South America,28432102,VEN
Australia,2020-07-16,10810,323,113,2,8035,2662,30,424,4,3284182,128731,2020_07_17_11_00_06_GMT,Australia/Oceania,25511894,AUS
Sudan,2020-07-16,10527,NA,668,NA,5601,4258,NA,240,15,401,9,2020_07_17_11_00_06_GMT,Africa,43884637,SDN
Costa Rica,2020-07-16,9546,560,42,2,2673,6831,35,1873,8,61216,12012,2020_07_17_11_00_06_GMT,North America,5096064,CRI
Norway,2020-07-16,9015,4,254,1,8138,623,1,1662,47,392676,72409,2020_07_17_11_00_06_GMT,Europe,5423042,NOR
Malaysia,2020-07-16,8737,3,122,NA,8538,77,3,270,4,868394,26817,2020_07_17_11_00_06_GMT,Asia,32382579,MYS
North Macedonia,2020-07-16,8623,93,401,8,4565,3657,55,4139,192,80774,38771,2020_07_17_11_00_06_GMT,Europe,2083370,MKD
Senegal,2020-07-16,8481,112,156,3,5735,2590,38,506,9,94078,5614,2020_07_17_11_00_06_GMT,Africa,16758473,SEN
Ethiopia,2020-07-16,8475,294,148,2,2430,5897,35,74,1,250604,2178,2020_07_17_11_00_06_GMT,Africa,115059852,ETH
DRC,2020-07-16,8199,36,193,1,4248,3758,NA,91,2,NA,NA,2020_07_17_11_00_06_GMT,Africa,89645250,COD
Bulgaria,2020-07-16,8144,267,293,4,3927,3924,28,1173,42,196479,28287,2020_07_17_11_00_06_GMT,Europe,6945838,BGR
Bosnia and Herzegovina,2020-07-16,7681,270,240,5,3534,3907,NA,2342,73,116067,35388,2020_07_17_11_00_06_GMT,Europe,3279814,BIH
Palestine,2020-07-16,7412,348,51,7,1313,6048,NA,1452,10,141444,27704,2020_07_17_11_00_06_GMT,Asia,5105518,PSE
Finland,2020-07-16,7293,NA,328,NA,6880,85,NA,1316,59,294900,53220,2020_07_17_11_00_06_GMT,Europe,5541112,FIN
Haiti,2020-07-16,6902,71,145,2,3484,3273,NA,605,13,14963,1312,2020_07_17_11_00_06_GMT,North America,11408129,HTI
Tajikistan,2020-07-16,6741,46,56,NA,5431,1254,NA,706,6,NA,NA,2020_07_17_11_00_06_GMT,Asia,9545147,TJK
French Guiana,2020-07-16,6393,94,34,1,3818,2541,26,21386,114,11609,38834,2020_07_17_11_00_06_GMT,South America,298939,GUF
Guinea,2020-07-16,6359,83,39,1,5012,1308,24,484,3,14407,1096,2020_07_17_11_00_06_GMT,Africa,13144392,GIN
Gabon,2020-07-16,6121,NA,46,NA,3664,2411,11,2748,21,52166,23419,2020_07_17_11_00_06_GMT,Africa,2227542,GAB
Madagascar,2020-07-16,6089,484,53,10,2951,3085,61,220,2,31296,1129,2020_07_17_11_00_06_GMT,Africa,27714729,MDG
Mauritania,2020-07-16,5659,95,150,1,2993,2516,7,1216,32,13842,2974,2020_07_17_11_00_06_GMT,Africa,4653691,MRT
Luxembourg,2020-07-16,5285,163,111,NA,4275,899,5,8438,177,314956,502830,2020_07_17_11_00_06_GMT,Europe,626367,LUX
Djibouti,2020-07-16,4993,8,56,NA,4796,141,NA,5051,57,52899,53511,2020_07_17_11_00_06_GMT,Africa,988562,DJI
CAR,2020-07-16,4373,11,53,NA,1265,3055,2,905,11,27763,5745,2020_07_17_11_00_06_GMT,Africa,4832929,CAF
Hungary,2020-07-16,4279,16,595,NA,3156,528,5,443,62,300632,31124,2020_07_17_11_00_06_GMT,Europe,9659186,HUN
Croatia,2020-07-16,4039,86,120,NA,2729,1190,6,984,29,99414,24224,2020_07_17_11_00_06_GMT,Europe,4104021,HRV
Greece,2020-07-16,3939,29,193,NA,1374,2372,14,378,19,398347,38227,2020_07_17_11_00_06_GMT,Europe,10420580,GRC
Albania,2020-07-16,3851,99,104,3,2137,1610,11,1338,36,30120,10467,2020_07_17_11_00_06_GMT,Europe,2877650,ALB
Paraguay,2020-07-16,3342,144,27,2,1379,1936,12,468,4,98088,13745,2020_07_17_11_00_06_GMT,South America,7136064,PRY
Thailand,2020-07-16,3236,4,58,NA,3095,83,1,46,0.8,603657,8647,2020_07_17_11_00_06_GMT,Asia,69807873,THA
Nicaragua,2020-07-16,3147,NA,99,NA,2282,766,NA,475,15,NA,NA,2020_07_17_11_00_06_GMT,North America,6627742,NIC
Somalia,2020-07-16,3106,23,93,NA,1444,1569,2,195,6,NA,NA,2020_07_17_11_00_06_GMT,Africa,15907473,SOM
Equatorial Guinea,2020-07-16,3071,NA,51,NA,842,2178,NA,2187,36,16000,11393,2020_07_17_11_00_06_GMT,Africa,1404343,GNQ
Maldives,2020-07-16,2899,68,15,1,2339,545,12,5360,28,65176,120495,2020_07_17_11_00_06_GMT,Asia,540901,MDV
Mayotte,2020-07-16,2778,35,37,NA,2581,160,3,10174,136,13000,47612,2020_07_17_11_00_06_GMT,Africa,273040,MYT
Malawi,2020-07-16,2712,98,51,8,1073,1588,4,142,3,22296,1165,2020_07_17_11_00_06_GMT,Africa,19146382,MWI
Sri Lanka,2020-07-16,2687,16,11,NA,2007,669,1,125,0.5,130390,6088,2020_07_17_11_00_06_GMT,Asia,21417223,LKA
Lebanon,2020-07-16,2599,57,40,2,1485,1074,14,381,6,194448,28495,2020_07_17_11_00_06_GMT,Asia,6823965,LBN
Mali,2020-07-16,2440,7,121,NA,1777,542,NA,120,6,16317,805,2020_07_17_11_00_06_GMT,Africa,20269297,MLI
Cuba,2020-07-16,2440,2,87,NA,2285,68,2,215,8,211427,18667,2020_07_17_11_00_06_GMT,North America,11326294,CUB
Congo,2020-07-16,2358,136,48,1,589,1721,NA,427,9,NA,NA,2020_07_17_11_00_06_GMT,Africa,5522690,COG
South Sudan,2020-07-16,2171,18,41,NA,1175,955,NA,194,4,12044,1075,2020_07_17_11_00_06_GMT,Africa,11199044,SSD
Estonia,2020-07-16,2016,NA,69,NA,1904,43,1,1520,52,113569,85611,2020_07_17_11_00_06_GMT,Europe,1326576,EST
Montenegro,2020-07-16,1965,61,26,1,357,1582,7,3129,41,28219,44930,2020_07_17_11_00_06_GMT,Europe,628070,MNE
Slovakia,2020-07-16,1951,24,28,NA,1514,409,2,357,5,235772,43184,2020_07_17_11_00_06_GMT,Europe,5459764,SVK
Iceland,2020-07-16,1914,3,10,NA,1892,12,NA,5607,29,106883,313129,2020_07_17_11_00_06_GMT,Europe,341339,ISL
Lithuania,2020-07-16,1902,6,79,NA,1593,230,6,699,29,472804,173807,2020_07_17_11_00_06_GMT,Europe,2720284,LTU
Guinea-Bissau,2020-07-16,1902,60,26,NA,773,1103,5,966,13,1500,762,2020_07_17_11_00_06_GMT,Africa,1969601,GNB
Slovenia,2020-07-16,1897,19,111,NA,1522,264,1,912,53,119385,57426,2020_07_17_11_00_06_GMT,Europe,2078951,SVN
Zambia,2020-07-16,1895,NA,42,NA,1412,441,1,103,2,56825,3088,2020_07_17_11_00_06_GMT,Africa,18400473,ZMB
Cabo Verde,2020-07-16,1894,114,19,NA,902,973,NA,3405,34,41091,73874,2020_07_17_11_00_06_GMT,Africa,556234,CPV
Sierra Leone,2020-07-16,1678,10,64,NA,1213,401,NA,210,8,NA,NA,2020_07_17_11_00_06_GMT,Africa,7982844,SLE
Hong Kong,2020-07-16,1656,67,10,NA,1254,392,6,221,1,442256,58971,2020_07_17_11_00_06_GMT,Asia,7499556,HKG
Libya,2020-07-16,1652,63,46,3,379,1227,NA,240,7,38266,5566,2020_07_17_11_00_06_GMT,Africa,6874991,LBY
Yemen,2020-07-16,1552,26,438,5,695,419,NA,52,15,120,4,2020_07_17_11_00_06_GMT,Asia,29849119,YEM
Eswatini,2020-07-16,1552,63,21,1,736,795,5,1337,18,17559,15128,2020_07_17_11_00_06_GMT,Africa,1160659,SWZ
New Zealand,2020-07-16,1548,1,22,NA,1499,27,NA,309,4,436233,87210,2020_07_17_11_00_06_GMT,Australia/Oceania,5002100,NZL
Rwanda,2020-07-16,1473,38,4,NA,770,699,NA,114,0.3,200358,15456,2020_07_17_11_00_06_GMT,Africa,12963069,RWA
Benin,2020-07-16,1463,85,28,2,557,878,1,121,2,67622,5573,2020_07_17_11_00_06_GMT,Africa,12133695,BEN
Mozambique,2020-07-16,1383,53,9,NA,375,999,NA,44,0.3,42551,1360,2020_07_17_11_00_06_GMT,Africa,31283524,MOZ
Zimbabwe,2020-07-16,1362,273,23,3,425,914,NA,92,2,97508,6557,2020_07_17_11_00_06_GMT,Africa,14871384,ZWE
Tunisia,2020-07-16,1327,8,50,NA,1093,184,NA,112,4,81281,6874,2020_07_17_11_00_06_GMT,Africa,11823709,TUN
Jordan,2020-07-16,1206,5,10,NA,1019,177,3,118,1,492161,48216,2020_07_17_11_00_06_GMT,Asia,10207331,JOR
Latvia,2020-07-16,1179,1,31,NA,1022,126,NA,625,16,175696,93201,2020_07_17_11_00_06_GMT,Europe,1885125,LVA
Niger,2020-07-16,1102,2,69,NA,993,40,NA,45,3,6696,276,2020_07_17_11_00_06_GMT,Africa,24230849,NER
Liberia,2020-07-16,1070,14,68,17,486,516,NA,211,13,NA,NA,2020_07_17_11_00_06_GMT,Africa,5061779,LBR
Uganda,2020-07-16,1051,8,NA,NA,1014,37,NA,23,NA,235013,5133,2020_07_17_11_00_06_GMT,Africa,45784568,UGA
Burkina Faso,2020-07-16,1038,NA,53,NA,882,103,NA,50,3,NA,NA,2020_07_17_11_00_06_GMT,Africa,20921842,BFA
Namibia,2020-07-16,1032,72,2,NA,31,999,1,406,0.8,16305,6413,2020_07_17_11_00_06_GMT,Africa,2542621,NAM
Cyprus,2020-07-16,1031,6,19,NA,845,167,NA,854,16,179676,148771,2020_07_17_11_00_06_GMT,Asia,1207735,CYP
Uruguay,2020-07-16,1026,17,32,1,916,78,3,295,9,84289,24261,2020_07_17_11_00_06_GMT,South America,3474267,URY
Georgia,2020-07-16,1006,2,15,NA,883,108,5,252,4,156144,39146,2020_07_17_11_00_06_GMT,Asia,3988806,GEO
Suriname,2020-07-16,904,67,18,NA,581,305,8,1540,31,1244,2120,2020_07_17_11_00_06_GMT,South America,586852,SUR
Chad,2020-07-16,886,1,75,NA,799,12,NA,54,5,NA,NA,2020_07_17_11_00_06_GMT,Africa,16440812,TCD
Andorra,2020-07-16,877,15,52,NA,803,22,NA,11350,673,3750,48530,2020_07_17_11_00_06_GMT,Europe,77271,AND
Jamaica,2020-07-16,763,1,10,NA,647,106,NA,258,3,28959,9778,2020_07_17_11_00_06_GMT,North America,2961738,JAM
Togo,2020-07-16,749,9,15,NA,543,191,2,90,2,37085,4476,2020_07_17_11_00_06_GMT,Africa,8285420,TGO
Sao Tome and Principe,2020-07-16,740,3,14,NA,325,401,NA,3374,64,2054,9366,2020_07_17_11_00_06_GMT,Africa,219310,STP
San Marino,2020-07-16,699,NA,42,NA,656,1,NA,20599,1238,5729,168828,2020_07_17_11_00_06_GMT,Europe,33934,SMR
Malta,2020-07-16,674,NA,9,NA,661,4,NA,1526,20,109538,248050,2020_07_17_11_00_06_GMT,Europe,441596,MLT
Réunion,2020-07-16,612,4,3,NA,472,137,4,683,3,35419,39548,2020_07_17_11_00_06_GMT,Africa,895586,REU
Angola,2020-07-16,607,31,28,1,124,455,6,18,0.9,10000,304,2020_07_17_11_00_06_GMT,Africa,32897365,AGO
Channel Islands,2020-07-16,583,2,47,NA,512,24,NA,3352,270,21410,123095,2020_07_17_11_00_06_GMT,Europe,173930,Channel Islands
Botswana,2020-07-16,522,123,1,NA,48,473,1,222,0.4,51379,21832,2020_07_17_11_00_06_GMT,Africa,2353346,BWA
Tanzania,2020-07-16,509,NA,21,NA,183,305,7,9,0.4,NA,NA,2020_07_17_11_00_06_GMT,Africa,59788370,TZA
Syria,2020-07-16,477,19,22,NA,140,315,NA,27,1,NA,NA,2020_07_17_11_00_06_GMT,Asia,17515137,SYR
Taiwan,2020-07-16,452,1,7,NA,440,5,NA,19,0.3,79065,3319,2020_07_17_11_00_06_GMT,Asia,23818733,TWN
Vietnam,2020-07-16,381,NA,NA,NA,356,25,1,4,NA,275000,2824,2020_07_17_11_00_06_GMT,Asia,97375270,VNM
Mauritius,2020-07-16,343,NA,10,NA,331,2,NA,270,8,193561,152187,2020_07_17_11_00_06_GMT,Africa,1271864,MUS
Myanmar,2020-07-16,339,2,6,NA,270,63,NA,6,0.1,97651,1794,2020_07_17_11_00_06_GMT,Asia,54425495,MMR
Isle of Man,2020-07-16,336,NA,24,NA,312,0,NA,3950,282,7346,86370,2020_07_17_11_00_06_GMT,Europe,85053,IMN
Comoros,2020-07-16,328,7,7,NA,311,10,NA,377,8,NA,NA,2020_07_17_11_00_06_GMT,Africa,870261,COM
Guyana,2020-07-16,315,2,19,1,156,140,5,400,24,3483,4427,2020_07_17_11_00_06_GMT,South America,786719,GUY
Burundi,2020-07-16,303,34,1,NA,207,95,NA,25,0.08,6697,563,2020_07_17_11_00_06_GMT,Africa,11901808,BDI
Mongolia,2020-07-16,261,NA,NA,NA,209,52,3,80,NA,28497,8687,2020_07_17_11_00_06_GMT,Asia,3280313,MNG
Lesotho,2020-07-16,256,NA,3,NA,48,205,NA,119,1,6033,2815,2020_07_17_11_00_06_GMT,Africa,2142969,LSO
Martinique,2020-07-16,255,NA,15,NA,98,142,5,680,40,NA,NA,2020_07_17_11_00_06_GMT,North America,375251,MTQ
Eritrea,2020-07-16,251,19,NA,NA,149,102,NA,71,NA,NA,NA,2020_07_17_11_00_06_GMT,Africa,3548358,ERI
Cayman Islands,2020-07-16,203,NA,1,NA,200,2,NA,3087,15,27206,413761,2020_07_17_11_00_06_GMT,North America,65753,CYM
Guadeloupe,2020-07-16,190,NA,14,NA,157,19,4,475,35,11538,28836,2020_07_17_11_00_06_GMT,North America,400127,GLP
Faeroe Islands,2020-07-16,188,NA,NA,NA,188,0,NA,3847,NA,26351,539195,2020_07_17_11_00_06_GMT,Europe,48871,FRO
Gibraltar,2020-07-16,180,NA,NA,NA,180,0,NA,5343,NA,16789,498323,2020_07_17_11_00_06_GMT,Europe,33691,GIB
