#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
202,Saint Lucia,27,,,,27,,0,,147,,"7,994","43,486","183,831",North America,"6,809",,23
203,Timor-Leste,27,,,,27,,0,,20,,"6,783","5,122","1,324,385",Asia,"49,051",,195
204,Dominica,24,,,,18,,6,,333,,"2,612","36,263","72,030",North America,"3,001",,28
205,Grenada,24,,,,24,,0,,213,,"6,252","55,499","112,650",North America,"4,694",,18
206,Laos,23,,,,22,,1,,3,,"49,648","6,800","7,300,756",Asia,"317,424",,147
207,Saint Kitts and Nevis,19,,,,17,,2,,357,,"2,337","43,854","53,290",North America,"2,805",,23
208,Saint Pierre Miquelon,16,,,,6,,10,,"2,765",,"1,967","339,900","5,787",North America,362,,3
209,Greenland,14,,,,14,,0,,247,,"7,505","132,144","56,794",North America,"4,057",,8
210,Montserrat,13,,1,,12,,0,,"2,604",200,449,"89,926","4,993",North America,384,"4,993",11
211,Falkland Islands,13,,,,13,,0,,"3,711",,"2,261","645,447","3,503",South America,269,,2
212,Vatican City,12,,,,12,,0,,"14,981",,,,801,Europe,67,,
213,Western Sahara,10,,1,,8,,1,,17,2,,,"600,775",Africa,"60,078","600,775",
214,MS Zaandam,9,,2,,,,7,,,,,,,,,,
215,Anguilla,3,,,,3,,0,,200,,"1,020","67,842","15,035",North America,"5,012",,15
NA,Total:,"10,181,287","+126,034","187,828","+1,799","8,469,448","+118,201","1,524,011","20,758",,,,,,Asia,,,
NA,Total:,"8,692,837","+54,022","306,749","+1,249","5,527,828","+51,738","2,858,260","17,741",,,,,,North America,,,
NA,Total:,"7,879,253","+55,741","247,756","+1,532","6,691,922","+42,984","939,575","17,244",,,,,,South America,,,
NA,Total:,"4,802,736","+52,385","219,947",+557,"2,478,588","+15,151","2,104,201","8,033",,,,,,Europe,,,
NA,Total:,"1,459,190","+6,422","35,080",+168,"1,207,311","+7,714","216,799","1,557",,,,,,Africa,,,
NA,Total:,"31,017",+20,910,+1,"28,221",+49,"1,886",23,,,,,,Australia/Oceania,,,
NA,Total:,721,,15,,651,,55,4,,,,,,,,,
NA,Total:,"33,047,041","+294,624","998,285","+5,306","24,403,969","+235,837","7,644,787","65,360","4,239.6",128.1,,,,All,,,
