#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
204,Saint Kitts and Nevis,17,,,,17,,0,,319,,"1,385","26,009","53,250",North America,"3,132",,38
205,St. Barth,16,,,,9,,7,,"1,619",,"1,699","171,946","9,881",North America,618,,6
206,Greenland,14,,,,14,,0,,247,,"6,384","112,426","56,784",North America,"4,056",,9
207,Montserrat,13,,1,,12,,0,,"2,604",200,61,"12,220","4,992",North America,384,"4,992",82
208,Caribbean Netherlands,13,,,,7,,6,,495,,424,"16,149","26,256",North America,"2,020",,62
209,Falkland Islands,13,,,,13,,0,,"3,722",,"2,256","645,863","3,493",South America,269,,2
210,Vatican City,12,,,,12,,0,,"14,981",,,,801,Europe,67,,
211,British Virgin Islands,11,,1,,8,,2,,364,33,"1,890","62,463","30,258",North America,"2,751","30,258",16
212,Western Sahara,10,,1,,8,,1,,17,2,,,"599,205",Africa,"59,921","599,205",
213,MS Zaandam,9,,2,,,,7,,,,,,,,,,
214,Saint Pierre Miquelon,5,,,,1,,4,,864,,,,"5,790",North America,"1,158",,
215,Anguilla,3,,,,3,,0,,200,,662,"44,072","15,021",North America,"5,007",,23
NA,Total:,"5,927,901","+96,565","124,920","+1,638","4,633,692","+82,710","1,169,289","18,918",,,,,,Asia,,,
NA,Total:,"6,721,661","+55,978","252,054","+2,124","3,746,496","+59,793","2,723,111","21,626",,,,,,North America,,,
NA,Total:,"5,493,490","+83,779","181,871","+2,123","4,081,874","+87,918","1,229,745","14,855",,,,,,South America,,,
NA,Total:,"3,247,438","+24,236","204,174",+451,"1,941,244","+12,442","1,102,020","5,249",,,,,,Europe,,,
NA,Total:,"1,151,737","+10,962","26,685",+328,"874,088","+11,524","250,964","1,206",,,,,,Africa,,,
NA,Total:,"26,251",+226,476,+12,"16,997",+317,"8,778",59,,,,,,Australia/Oceania,,,
NA,Total:,721,,15,,651,,55,4,,,,,,,,,
NA,Total:,"22,569,199","+271,746","790,195","+6,676","15,295,042","+254,704","6,483,962","61,917","2,895.4",101.4,,,,All,,,
