#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
211,Caribbean Netherlands,9,+2,,,7,,2,,343,,424,"16,163","26,233",North America,"2,915",,62
212,British Virgin Islands,8,,1,,7,,0,,265,33,439,"14,518","30,239",North America,"3,780","30,239",69
213,St. Barth,6,,,,6,,0,,607,,507,"51,326","9,878",North America,"1,646",,19
214,Anguilla,3,,,,3,,0,,200,,380,"25,320","15,008",North America,"5,003",,39
215,Saint Pierre Miquelon,2,,,,1,,1,,345,,,,"5,793",North America,"2,897",,
NA,Total:,"3,130,884","+60,132","73,887","+1,269","2,202,145","+47,351","854,852","19,744",,,,,,Asia,,,
NA,Total:,"4,229,805","+84,355","190,110","+1,970","1,987,727","+52,998","2,051,968","19,924",,,,,,North America,,,
NA,Total:,"3,049,446","+57,822","110,271","+1,904","1,949,320","+54,208","989,855","13,640",,,,,,South America,,,
NA,Total:,"2,613,821","+13,743","197,754",+390,"1,546,166","+16,008","869,901","5,287",,,,,,Europe,,,
NA,Total:,"646,973","+18,057","14,029",+224,"335,800","+18,983","297,144",990,,,,,,Africa,,,
NA,Total:,"12,155",+240,133,+3,"9,533",+93,"2,489",28,,,,,,Australia/Oceania,,,
NA,Total:,721,,15,,651,,55,4,,,,,,,,,
NA,Total:,"13,683,805","+234,349","586,199","+5,760","8,031,342","+189,641","5,066,264","59,617","1,755.5",75.2,,,,All,,,
