#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
209,Vatican City,12,,,,12,,0,,"14,981",,,,801,Europe,67,,
210,Western Sahara,10,,1,,8,,1,,17,2,,,"598,521",Africa,"59,852","598,521",
211,MS Zaandam,9,,2,,,,7,,,,,,,,,,
212,St. Barth,9,+1,,,6,,3,,911,,"1,246","126,113","9,880",North America,"1,098",,8
213,British Virgin Islands,8,,1,,7,,0,,264,33,"1,253","41,423","30,249",North America,"3,781","30,249",24
214,Saint Pierre Miquelon,4,,,,1,,3,,691,,,,"5,791",North America,"1,448",,
215,Anguilla,3,,,,3,,0,,200,,380,"25,308","15,015",North America,"5,005",,40
NA,Total:,"4,449,848","+74,991","99,324","+1,228","3,296,381","+57,919","1,054,143","19,085",,,,,,Asia,,,
NA,Total:,"5,652,174","+63,124","221,901","+1,373","2,914,948","+26,277","2,515,325","26,071",,,,,,North America,,,
NA,Total:,"4,244,474","+53,746","146,817","+1,276","2,851,399","+15,195","1,246,258","14,300",,,,,,South America,,,
NA,Total:,"2,898,497","+12,930","203,794",+202,"1,748,455","+6,507","946,248","5,142",,,,,,Europe,,,
NA,Total:,"961,388","+12,658","20,350",+332,"615,344","+9,024","325,694","1,150",,,,,,Africa,,,
NA,Total:,"19,709",+663,233,+7,"12,074",+218,"7,402",46,,,,,,Australia/Oceania,,,
NA,Total:,721,,15,,651,,55,4,,,,,,,,,
NA,Total:,"18,226,811","+218,112","692,434","+4,418","11,439,252","+115,140","6,095,125","65,798","2,338.3",88.8,,,,All,,,
