#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
208,Falkland Islands,13,,,,13,,0,,"3,725",,"2,256","646,418","3,490",South America,268,,2
209,St. Barth,13,+4,,,6,,7,,"1,316",,"1,612","163,158","9,880",North America,760,,6
210,Vatican City,12,,,,12,,0,,"14,981",,,,801,Europe,67,,
211,Western Sahara,10,,1,,8,,1,,17,2,,,"598,803",Africa,"59,880","598,803",
212,MS Zaandam,9,,2,,,,7,,,,,,,,,,
213,British Virgin Islands,9,,1,,7,,1,,297,33,"1,522","50,309","30,253",North America,"3,361","30,253",20
214,Saint Pierre Miquelon,4,,,,1,,3,,691,,,,"5,791",North America,"1,448",,
215,Anguilla,3,,,,3,,0,,200,,537,"35,759","15,017",North America,"5,006",,28
NA,Total:,"5,039,746","+85,239","109,615","+1,556","3,810,983","+74,309","1,119,148","18,581",,,,,,Asia,,,
NA,Total:,"6,115,595","+58,573","234,532","+1,335","3,260,525","+34,987","2,620,538","25,120",,,,,,North America,,,
NA,Total:,"4,749,460","+49,771","159,676","+1,352","3,245,733","+46,649","1,344,051","14,719",,,,,,South America,,,
NA,Total:,"3,035,999","+13,241","206,139",+195,"1,824,572","+8,063","1,005,288","5,177",,,,,,Europe,,,
NA,Total:,"1,052,094","+12,416","23,324",+358,"736,638","+12,950","292,132","1,200",,,,,,Africa,,,
NA,Total:,"22,986",+412,321,+17,"13,548",+308,"9,117",51,,,,,,Australia/Oceania,,,
NA,Total:,721,,15,,651,,55,4,,,,,,,,,
NA,Total:,"20,016,601","+219,652","733,622","+4,813","12,892,650","+177,266","6,390,329","64,852","2,567.9",94.1,,,,All,,,
