#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
206,Montserrat,13,,1,,12,,0,,"2,604",200,61,"12,220","4,992",North America,384,"4,992",82
207,Caribbean Netherlands,13,,,,7,,6,,495,,424,"16,152","26,251",North America,"2,019",,62
208,Falkland Islands,13,,,,13,,0,,"3,724",,"2,256","646,233","3,491",South America,269,,2
209,St. Barth,13,,,,6,,7,,"1,316",,"1,612","163,141","9,881",North America,760,,6
210,Vatican City,12,,,,12,,0,,"14,981",,,,801,Europe,67,,
211,Western Sahara,10,,1,,8,,1,,17,2,,,"598,924",Africa,"59,892","598,924",
212,MS Zaandam,9,,2,,,,7,,,,,,,,,,
213,British Virgin Islands,9,,1,,7,,1,,297,33,"1,522","50,307","30,254",North America,"3,362","30,254",20
214,Saint Pierre Miquelon,4,,,,1,,3,,691,,,,"5,791",North America,"1,448",,
215,Anguilla,3,,,,3,,0,,200,,537,"35,757","15,018",North America,"5,006",,28
NA,Total:,"5,301,020","+94,122","114,136","+1,565","4,034,267","+80,105","1,152,617","18,907",,,,,,Asia,,,
NA,Total:,"6,307,935","+66,480","240,283","+2,437","3,436,712","+66,635","2,630,940","24,550",,,,,,North America,,,
NA,Total:,"4,978,939","+93,312","165,464","+2,073","3,577,837","+92,432","1,235,638","14,743",,,,,,South America,,,
NA,Total:,"3,106,059","+21,726","201,812",+315,"1,861,628","+13,489","1,042,619","5,196",,,,,,Europe,,,
NA,Total:,"1,078,301","+9,208","24,322",+410,"772,365","+10,746","281,614","1,211",,,,,,Africa,,,
NA,Total:,"24,182",+523,378,+21,"14,492",+406,"9,312",52,,,,,,Australia/Oceania,,,
NA,Total:,721,,15,,651,,55,4,,,,,,,,,
NA,Total:,"20,797,157","+285,371","746,410","+6,821","13,697,952","+263,813","6,352,795","64,663","2,668.1",95.8,,,,All,,,
